osm_id,highway,button_operated,crossing,traffic_signals:sound,traffic_signals:vibration,bus,public_transport,layer,name,name:de,name:en,name:hy,name:ru,operator,railway,subway,wikidata,wikipedia,crossing:island,traffic_calming,entrance,ref,addr:city,addr:country,addr:district,addr:housenumber,addr:postcode,addr:region,addr:street,amenity,atm,branch,branch:en,branch:hy,branch:ru,brand,brand:en,brand:hy,brand:ru,brand:wikidata,cash_in,contact:facebook,email,opening_hours,operator:en,operator:hy,operator:ru,operator:wikidata,phone,website,cuisine,internet_access,check_date,delivery,wheelchair,fax,contact:phone,Մելնիցա,int_name,outdoor_seating,direction,maxspeed,crossing_ref,check_date:opening_hours,payment:cash,payment:debit_cards,shop,historic,tourism,facebook,payment:credit_cards,artist_name,memorial,name:fr,tactile_paving,traffic_signals,crossing:markings,bench,bin,covered,minibus,shelter,lit,automated,self_service,currency:AMD,drive_through,contact:instagram,contact:linkedin,contact:twitter,contact:youtube,barrier,smoking,fountain,level,location,operator:wikipedia,note,designation,healthcare,enforcement,disused:shop,internet_access:fee,rooms,religion,access,bollard,vehicle,start_date,artwork_type,memorial:conflict,addr:full,contact:email,addr:floor,indoor,official_name,official_name:en,official_name:hy,official_name:ru,short_name,short_name:en,short_name:hy,short_name:ru,payment:mastercard,payment:visa,payment:visa_electron,clothes,capacity,takeaway,bicycle,foot,motor_vehicle,alt_name,brand:wikipedia,payment:american_express,contact:website,disused:amenity,craft,office,phone_1,bic,opening_hours:signed,leisure,diet:vegetarian,traffic_signals:direction,email_1,internet_access:ssid,bicycle_parking,name:signed,description,fee,opening_hours:covid19,parking,kerb,aerialway,supervised,surface,stars,currency:EUR,currency:RUB,currency:USD,fixme,network:wikidata,station,dispensing,museum,name:ca,display,faces,support,air_conditioning,contact:whatsapp,inscription,building,diet:vegan,addr:city:en,addr:street:en,information,club,wheelchair:description:en,wheelchair:description:hy,wheelchair:description:ru,departures_board,beauty,healthcare:speciality,denotation,leaf_cycle,natural,payment:arca,payment:easypay,payment:idram,payment:mobidram,payment:telcell,payment:contactless,payment:cryptocurrencies,payment:diners_club,payment:discover_card,payment:electronic_purses,payment:jcb,payment:maestro,payment:visa_debit,toilets:handwashing,toilets:access,toilets:wheelchair,waste,payment:mir,stele,cash_out,man_made,vending,bottle,name:am,backrest,material,seats,operator:ref,contact:tiktok,description:ru,currency:BNB,currency:BUSD,currency:ETH,currency:TRX,currency:USDC,currency:USDT,currency:XBT,currency:XMR,massage,image,contact:pinterest,payment:coins,payment:notes,diet:gluten_free,contact:telegram,sport,brewery,addr:apartment,description:hy,lanes,old_name:en,old_name:hy,oneway,sidewalk:both,smoothness,name:etymology:wikidata,old_name,old_name:ru,colour,electrified,frequency,gauge,tunnel,voltage,living_street,building:levels,wikipedia:ru,building:architecture,additional levels,building:material,roof:shape,roof:levels,lanes:forward,motorcar:forward,theatre:genre,country,diplomatic,embassy,official_name:de,target,height,name:es,landuse,check_date:smoothness,sidewalk:left,sidewalk:right,turn:lanes,loc_name,service,lanes:backward,turn:lanes:backward,turn:lanes:forward,lanes:through,lanes:turnright,maxspeed:type,lines,sidewalk,int_ref,ref:en,shoulder,name:hi-Latn,bridge,maxheight,was:building:levels,junction,handrail,incline,ramp,step_count,horse,width,denomination,noname,water,abandoned,footway,was:building,power,was:amenity,lanes:turnleft,ramp:stroller,fence_type,alt_name:ru,building:levels:underground,payment:apple_pay,payment:google_pay,toilets,intermittent,nohousenumber,maxweight:signed,government,language:ru,name:ka,service_times,was:shop,building:flats,admin_level,boundary,pets_allowed,conveying,check_date:surface,sidewalk:left:surface,sidewalk:both:surface,wall,ramp:wheelchair,type,capital,is_in:continent,is_in:country,is_in:country_code,ISO3166-2,name:ab,name:ady,name:af,name:ak,name:an,name:ar,name:arz,name:ast,name:av,name:avk,name:awa,name:az,name:azb,name:ba,name:ban,name:bat-smg,name:bcl,name:be,name:be-tarask,name:bg,name:bn,name:bo,name:br,name:bs,name:bxr,name:cdo,name:ce,name:ceb,name:ckb,name:crh,name:cs,name:cv,name:cy,name:da,name:diq,name:el,name:eo,name:et,name:eu,name:fa,name:ff,name:fi,name:frp,name:fy,name:ga,name:gag,name:gd,name:gl,name:gv,name:haw,name:he,name:hi,name:hif,name:hr,name:hsb,name:ht,name:hu,name:hyw,name:ia,name:id,name:ie,name:ilo,name:io,name:is,name:it,name:ja,name:jv,name:kaa,name:kab,name:kk,name:kn,name:ko,name:ku,name:kv,name:ky,name:la,name:lad,name:lb,name:lez,name:li,name:lij,name:lmo,name:lt,name:lv,name:lzh,name:mdf,name:mg,name:mhr,name:mi,name:mk,name:ml,name:mn,name:mni,name:mr,name:ms,name:myv,name:mzn,name:nah,name:nan,name:ne,name:nl,name:nn,name:no,name:nov,name:ny,name:oc,name:os,name:pa,name:pap,name:pih,name:pl,name:pms,name:pnb,name:pt,name:qu,name:ro,name:rw,name:sa,name:sah,name:sat,name:sc,name:scn,name:sco,name:sd,name:sh,name:simple,name:sk,name:sl,name:sn,name:sq,name:sr,name:su,name:sv,name:sw,name:szl,name:ta,name:te,name:tg,name:th,name:tk,name:tl,name:tr,name:tt,name:tw,name:udm,name:ug,name:uk,name:ur,name:uz,name:vec,name:vep,name:vi,name:vls,name:vo,name:vro,name:war,name:wuu,name:xmf,name:yi,name:yo,name:yue,name:zea,name:zh,place,from,network,public_transport:version,route,to,restriction,route_master,sss,charge,WKT
"6524248501",,,,,,,,,"Miniso",,,,,,,,,,,,,,"Երևան",,,"27","0009",,"Աբովյան փողոց",,,,,,,,,,,,,"https://www.facebook.com/MinisoArmenia/",,"Mo-Su 11:00-23:30",,,,,"+374 11 53 44 40","http://www.miniso.com",,,"2023-06-15",,,,,,,,,,,,,,"department_store",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5215926 40.1861089)"
"6565446670",,,,,,,,,"Telecom",,"Telecom",,,,,,,,,,,,,,,"9",,,"Թումանյան փողոց",,,,,,,,,,,,,,,"Mo-Sa 20:00-20:00",,,,,"+374 10 52 80 21,+374 10 54 80 21",,,,"2023-03-25",,"no",,,,,,,,,,,,"electronics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5206547 40.1798996)"
"6572335887",,,,,,,,,,,"Consultation",,,,,,,,,,,,,,,,,,,"hospital",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Consultation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5408522 40.1847511)"
"6575975385",,,,,,,,,"ՏՈՒԶ ԲԱՐԲԵՐՇՈՓ",,"TUZ BARBERSHOP","ՏՈՒԶ ԲԱՐԲԵՐՇՈՓ","ТУЗ БАРБЕРШОП",,,,,,,,,,,,,"11","0054",,"Թումանյան փողոց",,,,,,,,,,,,,,,"Mo-Su 10:00-20:00",,,,,"+37494083011",,,"wlan","2023-03-25",,,,,,,,,,,,,,"hairdresser",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1",,,,,,,,,,,,,,,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5202373 40.1801854)"
"6597538495",,,,,,,,,"Պարոն Լոսյոն",,"Paron Lotion","Պարոն Լոսյոն","Парон Лосьон",,,,,,,,,,,,,"12","0009",,"Բայրոնի փողոց",,,,,,,,,,,,,,"info@lotion.am","Tu-Su 11:00-20:00",,,,,"+374 43 63 03 31","http://www.lotion.am",,,,,,,,,,,,,,,,,"cosmetics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5181996 40.1873755)"
"6602202364",,,,,,,,,"Կատրին Խմորեղեն",,"Katrin Bakes",,"Катрин  Торты",,,,,,,,,,,,,"185",,,"Այգեստանի 11րդ փողոց",,,,,,,,,,,,,,,"Mo-Su 10:00-19:00",,,,,"+37491374374",,,,,,,,,,,,,,,,,,"confectionery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5299298 40.1822326)"
"6612806786",,,,,,,,,"Էլիտ Պարֆյում",,"Elite Parfum",,"ЭЛИТ ПАРФЮМ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cosmetics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.525018 40.1868972)"
"6612960085",,,,,,,,,,,"visit Armenia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"travel_agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5270776 40.1837594)"
"6629076524",,,,,,,,,"Clean House",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"houseware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5192845 40.1860001)"
"6632971855",,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5194783 40.1861422)"
"6632971856",,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5190629 40.1857072)"
"6632971857",,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5191898 40.185814)"
"6648290685",,,,,,,,,"ԱՐՄԵԴԻ",,"ARMEDY LASER",,,,,,,,,,,,,,,,,,,"clinic",,,,,,,,,,,,,,"Mo-Sa 10:00-20:00",,,,,"010522972",,,"wlan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"clinic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.525628 40.1862223)"
"6659934296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5178858 40.1839384)"
"6691635186",,,,,,,,,"Beermood",,"Beermood",,,,,,,,,,,,,,,,,,,"bar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5198343 40.1841984)"
"6712455519",,,,,,,,,"Neonail Armenia",,,,,,,,,,,,,,"Երևան",,,"82","0001",,"Հանրապետության փողոց",,,,,,,,,,,,,"https://www.facebook.com/neonailarm/",,,,,,,,,,,,,,,,,,,,,,"2023-01-04",,,"beauty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nails",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5226612 40.1794052)"
"6808119159",,,,,,,,,"PASS Center",,,,,,,,,,,,,,"Երևան",,,"106/1",,,"Նալբանդյան փողոց",,,,,,,,,,,,,,,"Mo-Sa 10:00-19:00",,,,,"+374 98 04 39 33","https://www.passttc.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"educational_institution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5207821 40.1808647)"
"6829855964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lift_gate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5405734 40.1852238)"
"6840446886",,,,,,,,,,,,,"""Домой""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apartment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5175903 40.1840916)"
